code;description;unit_id
01029020;"Zuchtrinder, reinrassig (ausg. Rinder und Büffel)";intrastat_unit_pce
01029091;"Hausrinder, lebend (ausg. Rinder und Büffel und reinrassige Zuchttiere)";intrastat_unit_pce
01029099;"Rinder, lebend (ausg. Rinder, Büffel, Zuchttiere und Haustiere)";intrastat_unit_pce
01031000;"Zuchtschweine, reinrassig";intrastat_unit_pce
01039110;"Hausschweine, lebend, mit einem Gewicht von < 50 kg (ausg. reinrassige Zuchttiere)";intrastat_unit_pce
01039190;"Schweine, lebend, mit einem Gewicht von < 50 kg (ausg. Hausschweine)";intrastat_unit_pce
01039211;"Sauen ""Hausschweine"", lebend, mit einem Gewicht von >= 160 kg, die mindestens einmal geferkelt haben (ausg. reinrassige Zuchttiere)";intrastat_unit_pce
01039219;"Hausschweine, lebend, mit einem Gewicht von >= 50 kg (ausg. reinrassige Zuchttiere sowie Sauen mit einem Gewicht von >= 160 kg, die mindestens einmal geferkelt haben)";intrastat_unit_pce
01039290;"Schweine, lebend, mit einem Gewicht von >= 50 kg (ausg. Hausschweine)";intrastat_unit_pce
01041010;"Zuchtschafe, reinrassig";intrastat_unit_pce
01041030;"Schaflämmer ""Schafe bis zu einem Jahr alt"", lebend (ausg. reinrassige Zuchttiere)";intrastat_unit_pce
01041080;"Schafe, lebend (ausg. reinrassige Zuchttiere sowie Lämmer)";intrastat_unit_pce
01042010;"Zuchtziegen, reinrassig";intrastat_unit_pce
01042090;"Ziegen, lebend (ausg. reinrassige Zuchttiere)";intrastat_unit_pce
01051111;"Zucht- und Vermehrungsküken, weiblich, von Hühner-Legerassen ""Hausgeflügel"", mit einem Gewicht von <= 185 g";intrastat_unit_pce
01051119;"Zucht- und Vermehrungsküken, weiblich, von Hühnern ""Hausgeflügel"", mit einem Gewicht von <= 185 g (ausg. Legerassen)";intrastat_unit_pce
01051191;"Hühner-Legerassen ""Hausgeflügel"", mit einem Gewicht von <= 185 g (ausg. weibliche Zucht- und Vermehrungsküken)";intrastat_unit_pce
01051199;"Hühner ""Hausgeflügel"", lebend, mit einem Gewicht von <= 185 g (ausg. Truthühner, Perlhühner, weibliche Zucht- und Vermehrungsküken sowie Legerassen)";intrastat_unit_pce
01051200;"Truthühner ""Hausgeflügel"", lebend, mit einem Gewicht von <= 185 g";intrastat_unit_pce
01051300;"Enten ""Hausgeflügel"", lebend, mit einem Gewicht von <= 185 g";intrastat_unit_pce
01051400;"Gänse ""Hausgeflügel"", lebend, mit einem Gewicht von <= 185 g";intrastat_unit_pce
01051500;"Perlhühner ""Hausgeflügel"", lebend, mit einem Gewicht von <= 185 g";intrastat_unit_pce
01059400;"Hühner ""Hausgeflügel"", lebend, mit einem Gewicht von > 185 g (ausg. Trut- und Perlhühner)";intrastat_unit_pce
01059910;"Enten ""Hausgeflügel"", lebend, mit einem Gewicht von > 185 g";intrastat_unit_pce
01059920;"Gänse ""Hausgeflügel"", lebend, mit einem Gewicht von > 185 g";intrastat_unit_pce
01059930;"Truthühner ""Hausgeflügel"", lebend, mit einem Gewicht von > 185 g";intrastat_unit_pce
01059950;"Perlhühner ""Hausgeflügel"", lebend, mit einem Gewicht von > 185 g";intrastat_unit_pce
01061100;"Primaten, lebend";intrastat_unit_pce
01061200;"Wale, Delphine und Tümmler, lebend (Säugetiere der Ordnung Cetacea); Rundschwanzseekühe ""Manatis"" und Gabelschwanzseekühe ""Dugongs"" (Säugetiere der Ordnung Sirenia); Robben, Seelöwen und Walrosse (Säugetiere der Unterordnung Pinnipedia)";intrastat_unit_pce
01061300;"Kamele [Camelidae], lebend";intrastat_unit_pce
01061410;"Hauskaninchen, lebend";intrastat_unit_pce
01061490;"Kaninchen und Hasen, lebend (ausg. Hauskaninchen)";
01061900;"Säugetiere, lebend (ausg. Primaten, Wale, Delphine und Tümmler, Rundschwanzseekühe ""Manatis"" und Gabelschwanzseekühe ""Dugongs"", Robben, Seelöwen und Walrosse, Kamele, Kaninchen und Hasen, Pferde, Esel, Maultiere, Maulesel, Rinder, Schweine, Schafe sowie Ziegen)";
01062000;"Reptilien, lebend ""z.B. Schlangen, Schildkröten, Alligatoren, Kaimane, Iguane, Gaviale und Eidechsen""";intrastat_unit_pce
01063100;"Raubvögel, lebend";intrastat_unit_pce
01063200;"Papageienvögel ""einschl. Papageien, Sittiche, Aras und Kakadus"", lebend";intrastat_unit_pce
01063300;"Strauße und Emus [Dromaius novaehollandiae], lebend";intrastat_unit_pce
01063910;"Tauben, lebend";intrastat_unit_pce
01063980;"Vögel, lebend (ausg. Raubvögel, Papageienvögel, Papageien, Sittiche, Aras, Kakadus, Strauße, Emus und Tauben)";
01064100;"Bienen, lebend";
01064900;"Insekten, lebend (ausg. Bienen)";
01069000;"Tiere, lebend (ausg. Säugetiere, Reptilien, Vögel, Insekten, Fische, Krebstiere, Weichtiere und andere wirbellose Wassertiere sowie Kulturen von Mikroorganismen und dergl.)";
02011000;"Tierkörper oder halbe Tierkörper, von Rindern, frisch oder gekühlt";
02012020;"quartiers compensés von Rindern, mit Knochen, frisch oder gekühlt";
02012030;"Vorderviertel von Rindern, zusammen oder getrennt, mit Knochen, frisch oder gekühlt";
02012050;"Hinterviertel von Rindern, zusammen oder getrennt, mit Knochen, frisch oder gekühlt";
02012090;"Fleisch von Rindern, mit Knochen, frisch oder gekühlt (ausg. ganze oder halbe Tierkörper, quartiers compensés, Vorder- und Hinterviertel)";
02013000;"Fleisch von Rindern, ohne Knochen, frisch oder gekühlt";
02021000;"Tierkörper oder halbe Tierkörper, von Rindern, gefroren";
02022010;"Quartiers compensés von Rindern, mit Knochen, gefroren";
02022030;"Vorderviertel von Rindern, zusammen oder getrennt, mit Knochen, gefroren";
02022050;"Hinterviertel von Rindern, zusammen oder getrennt, mit Knochen, gefroren";
02022090;"Fleisch von Rindern, mit Knochen, gefroren (ausg. ganze oder halbe Tierkörper, quartiers compensés, Vorder- und Hinterviertel)";
02023010;"Vorderviertel von Rindern, ohne Knochen, gefroren, ganz oder in höchstens fünf Teile zerlegt, jedes Vorderviertel in einem einzigen Gefrierblock aufgemacht, oder quartiers compensés in zwei Gefrierblöcken aufgemacht, der eine das Vorderviertel enthaltend, ganz oder in höchstens fünf Teile zerlegt, der andere das Hinterviertel enthaltend, in einem Stück, ohne Filet";
02023050;"Crops, chucks and blades und briskets, von Rindern, ohne Knochen, gefroren";
02023090;"Fleisch von Rindern, ohne Knochen, gefroren (ausg. Vorderviertel, ganz oder in höchstens 5 Teile zerlegt, jedes Vorderviertel in einem einzigen Gefrierblock aufgemacht, quartiers compensés in zwei Gefrierblöcken aufgemacht, der eine das Vorderviertel enthaltend, ganz oder in höchstens 5 Teile zerlegt, der andere das Hinterviertel enthaltend, in einem Stück, ohne Filet sowie crops, chucks and blades und briskets)";
02031110;"Tierkörper oder halbe Tierkörper, von Hausschweinen, frisch oder gekühlt";
02031190;"Tierkörper oder halbe Tierkörper, von Schweinen, frisch oder gekühlt (ausg. von Hausschweinen)";
02031211;"Schinken und Teile davon, mit Knochen, von Hausschweinen, frisch oder gekühlt";
02031219;"Schultern und Teile davon, mit Knochen, von Hausschweinen, frisch oder gekühlt";
02031290;"Schinken oder Schultern und Teile davon, mit Knochen, von Schweinen, frisch oder gekühlt (ausg. von Hausschweinen)";
02031911;"Vorderteile und Teile davon, von Hausschweinen, frisch oder gekühlt";
02031913;"Kotelettstränge und Teile davon, von Hausschweinen, frisch oder gekühlt";
02031915;"Bäuche ""Bauchspeck"" und Teile davon, von Hausschweinen, frisch oder gekühlt";
02031955;"Fleisch von Hausschweinen, ohne Knochen, frisch oder gekühlt (ausg. Bäuche ""Bauchspeck"" und Teile davon)";
02031959;"Fleisch von Hausschweinen, mit Knochen, frisch oder gekühlt (ausg. ganze oder halbe Tierkörper, Schinken oder Schultern und Teile davon sowie Vorderteile, Kotelettstränge, Bäuche ""Bauchspeck"" und Teile davon)";
02031990;"Fleisch von Schweinen, frisch oder gekühlt (ausg. von Hausschweinen, ganze oder halbe Tierkörper sowie Schinken oder Schultern und Teile davon, mit Knochen)";
02032110;"Tierkörper oder halbe Tierkörper, von Hausschweinen, gefroren";
02032190;"Tierkörper oder halbe Tierkörper, von Schweinen, gefroren (ausg. von Hausschweinen)";
02032211;"Schinken und Teile davon, mit Knochen, von Hausschweinen, gefroren";
02032219;"Schultern und Teile davon, mit Knochen, von Hausschweinen, gefroren";
02032290;"Schinken oder Schultern und Teile davon, mit Knochen, von Schweinen, gefroren (ausg. von Hausschweinen)";
02032911;"Vorderteile und Teile davon, von Hausschweinen, gefroren";
02032913;"Kotelettstränge und Teile davon, von Hausschweinen, gefroren";
02032915;"Bäuche ""Bauchspeck"" und Teile davon, von Hausschweinen, gefroren";
02032955;"Fleisch von Hausschweinen, ohne Knochen, gefroren (ausg. Bäuche ""Bauchspeck"" und Teile davon)";
02032959;"Fleisch von Hausschweinen, mit Knochen, gefroren (ausg. ganze oder halbe Tierkörper, Schinken oder Schultern und Teile davon sowie Vorderteile, Kotelettstränge, Bäuche ""Bauchspeck"" und Teile davon)";
02032990;"Fleisch von Schweinen, gefroren (ausg. von Hausschweinen, ganze oder halbe Tierkörper sowie Schinken oder Schultern und Teile davon, mit Knochen)";
02041000;"Tierkörper oder halbe Tierkörper, von Lämmern, frisch oder gekühlt";
02042100;"Tierkörper oder halbe Tierkörper, von Schafen, frisch oder gekühlt (ausg. von Lämmern)";
02042210;"Vorderteile oder halbe Vorderteile, von Schafen, frisch oder gekühlt";
02042230;"Rippenstücke und/oder Keulenenden oder halbe Rippenstücke und/oder halbe Keulenenden, von Schafen, frisch oder gekühlt";
02042250;"Schwanzstücke oder halbe Schwanzstücke, von Schafen, frisch oder gekühlt";
02042290;"Fleisch von Schafen, mit Knochen, frisch oder gekühlt (ausg. ganze oder halbe Tierkörper, Vorderteile oder halbe Vorderteile, Rippenstücke und/oder Keulenenden oder halbe Rippenstücke und/oder halbe Keulenenden sowie Schwanzstücke oder halbe Schwanzstücke)";
02042300;"Fleisch von Schafen, ohne Knochen, frisch oder gekühlt";
02043000;"Tierkörper oder halbe Tierkörper, von Lämmern, gefroren";
02044100;"Tierkörper oder halbe Tierkörper, von Schafen, gefroren (ausg. von Lämmern)";
02044210;"Vorderteile oder halbe Vorderteile, von Schafen, gefroren";
02044230;"Rippenstücke und/oder Keulenenden oder halbe Rippenstücke und/oder halbe Keulenenden, von Schafen, gefroren";
02044250;"Schwanzstücke oder halbe Schwanzstücke, von Schafen, gefroren";
02044290;"Fleisch von Schafen, mit Knochen, gefroren (ausg. ganze oder halbe Tierkörper, Vorderteile oder halbe Vorderteile, Rippenstücke und/oder Keulenenden oder halbe Rippenstücke und/oder halbe Keulenenden sowie Schwanzstücke oder halbe Schwanzstücke)";
02044310;"Fleisch von Schaflämmern, ohne Knochen, gefroren";
02044390;"Fleisch von Schafen, ohne Knochen, gefroren (ausg. von Lämmern)";
02045011;"Tierkörper oder halbe Tierkörper, von Ziegen, frisch oder gekühlt";
02045013;"Vorderteile oder halbe Vorderteile, von Ziegen, frisch oder gekühlt";
02045015;"Rippenstücke und/oder Keulenenden oder halbe Rippenstücke und/oder halbe Keulenenden, von Ziegen, frisch oder gekühlt";
02045019;"Schwanzstücke oder halbe Schwanzstücke, von Ziegen, frisch oder gekühlt";
02045031;"Fleisch von Ziegen, mit Knochen, frisch oder gekühlt (ausg. ganze oder halbe Tierkörper, Vorderteile oder halbe Vorderteile, Rippenstücke und/oder Keulenenden oder halbe Rippenstücke und/oder halbe Keulenenden sowie Schwanzstücke oder halbe Schwanzstücke)";
02045039;"Fleisch von Ziegen, ohne Knochen, frisch oder gekühlt";
02045051;"Tierkörper oder halbe Tierkörper, von Ziegen, gefroren";
02045053;"Vorderteile oder halbe Vorderteile, von Ziegen, gefroren";
02045055;"Rippenstücke und/oder Keulenenden oder halbe Rippenstücke und/oder halbe Keulenenden, von Ziegen, gefroren";
02045059;"Schwanzstücke oder halbe Schwanzstücke, von Ziegen, gefroren";
02045071;"Fleisch von Ziegen, mit Knochen, gefroren (ausg. ganze oder halbe Tierkörper, Vorderteile oder halbe Vorderteile, Rippenstücke und/oder Keulenenden oder halbe Rippenstücke und/oder halbe Keulenenden sowie Schwanzstücke oder halbe Schwanzstücke)";
02045079;"Fleisch von Ziegen, ohne Knochen, gefroren";
02050020;"Fleisch von Pferden, Eseln, Maultieren oder Mauleseln, frisch oder gekühlt";
02050080;"Fleisch von Pferden, Eseln, Maultieren oder Mauleseln, gefroren";
02061010;"Schlachtnebenerzeugnisse von Rindern, genießbar, frisch oder gekühlt, zum Herstellen von pharmazeutischen Erzeugnissen";
02061095;"Zwerchfellpfeiler ""Nierenzapfen"" und Saumfleisch, von Rindern, genießbar, frisch oder gekühlt (ausg. zum Herstellen von pharmazeutischen Erzeugnissen)";
02061098;"Schlachtnebenerzeugnisse von Rindern, genießbar, frisch oder gekühlt (ausg. zum Herstellen von pharmazeutischen Erzeugnissen sowie Zwerchfellpfeiler ""Nierenzapfen"" und Saumfleisch)";
02062100;"Zungen von Rindern, genießbar, gefroren";
02062200;"Lebern von Rindern, genießbar, gefroren";
02062910;"Schlachtnebenerzeugnisse von Rindern, genießbar, gefroren, zum Herstellen von pharmazeutischen Erzeugnissen (ausg. Zungen und Lebern)";
02062991;"Zwerchfellpfeiler ""Nierenzapfen"" und Saumfleisch, von Rindern, genießbar, gefroren (ausg. zum Herstellen von pharmazeutischen Erzeugnissen)";
02062999;"Schlachtnebenerzeugnisse von Rindern, genießbar, gefroren (ausg. zum Herstellen von pharmazeutischen Erzeugnissen sowie Zungen, Lebern, Zwerchfellpfeiler ""Nierenzapfen"" und Saumfleisch)";
02063000;"Schlachtnebenerzeugnisse von Schweinen, genießbar, frisch oder gekühlt";
02064100;"Lebern von Schweinen, genießbar, gefroren";
02064900;"Schlachtnebenerzeugnisse von Schweinen, genießbar, gefroren (ausg. Lebern)";
02068010;"Schlachtnebenerzeugnisse von Schafen, Ziegen, Pferden, Eseln, Maultieren oder Mauleseln, genießbar, frisch oder gekühlt, zum Herstellen von pharmazeutischen Erzeugnissen";
02068091;"Schlachtnebenerzeugnisse von Pferden, Eseln, Maultieren oder Mauleseln, genießbar, frisch oder gekühlt (ausg. zum Herstellen von pharmazeutischen Erzeugnissen)";
02068099;"Schlachtnebenerzeugnisse von Schafen oder Ziegen, genießbar, frisch oder gekühlt (ausg. zum Herstellen von pharmazeutischen Erzeugnissen)";
02069010;"Schlachtnebenerzeugnisse von Schafen, Ziegen, Pferden, Eseln, Maultieren oder Mauleseln, genießbar, gefroren, zum Herstellen von pharmazeutischen Erzeugnissen";
02069091;"Schlachtnebenerzeugnisse von Pferden, Eseln, Maultieren oder Mauleseln, genießbar, gefroren (ausg. zum Herstellen von pharmazeutischen Erzeugnissen)";
02069099;"Schlachtnebenerzeugnisse von Schafen oder Ziegen, genießbar, gefroren (ausg. zum Herstellen von pharmazeutischen Erzeugnissen)";
02071110;"Hühner ""Hausgeflügel"", gerupft, entdarmt, mit Kopf und Ständer, genannt ""Hühner 83 v.H."", frisch oder gekühlt (ausg. Trut- und Perlhühner)";
02071130;"Hühner ""Hausgeflügel"", gerupft, ausgenommen, ohne Kopf und Ständer, mit Hals, Herz, Leber und Muskelmagen, genannt ""Hühner 70 v.H."", frisch oder gekühlt (ausg. Trut- und Perlhühner)";
02071190;"Hühner ""Hausgeflügel"", gerupft, ausgenommen, ohne Kopf und Ständer, ohne Hals, Herz, Leber und Muskelmagen, genannt ""Hühner 65 v.H."", frisch oder gekühlt sowie andere Angebotsformen von Hühnern, unzerteilt, frisch oder gekühlt (ausg. sog. ""Hühner 83 v.H."" und ""Hühner 70 v.H."" sowie Trut- und Perlhühner)";
02071210;"Hühner ""Hausgeflügel"", gerupft, ausgenommen, ohne Kopf und Ständer, mit Hals, Herz, Leber und Muskelmagen, genannt ""Hühner 70 v.H."", gefroren (ausg. Trut- und Perlhühner)";
02071290;"Hühner ""Hausgeflügel"", gerupft, ausgenommen, ohne Kopf und Ständer, ohne Hals, Herz, Leber und Muskelmagen, genannt ""Hühner 65 v.H."", gefroren sowie andere Angebotsformen von Hühnern, unzerteilt, gefroren (ausg. ""Hühner 70 v.H."" sowie Trut- und Perlhühner)";
02071310;"Teile von Hühnern ""Hausgeflügel"", entbeint, frisch oder gekühlt (ausg. Teile von Trut- und Perlhühnern)";
02071320;"Hälften oder Viertel von Hühnern ""Hausgeflügel"", frisch oder gekühlt (ausg. von Trut- und Perlhühnern)";
02071330;"Flügel, ganz, auch ohne Flügelspitzen, von Hühnern ""Hausgeflügel"", frisch oder gekühlt (ausg. von Trut- und Perlhühnern)";
02071340;"Rücken, Hälse, Rücken mit Hälsen, Sterze oder Flügelspitzen, von Hühnern ""Hausgeflügel"", frisch oder gekühlt (ausg. von Trut- und Perlhühnern)";
02071350;"Brüste und Teile davon, unentbeint, von Hühnern ""Hausgeflügel"", frisch oder gekühlt (ausg. von Trut- und Perlhühnern)";
02071360;"Schenkel und Teile davon, unentbeint, von Hühnern ""Hausgeflügel"", frisch oder gekühlt (ausg. von Trut- und Perlhühnern)";
02071370;"Teile von Hühnern ""Hausgeflügel"", unentbeint, frisch oder gekühlt (ausg. von Trut- und Perlhühnern sowie Hälften oder Viertel, ganze Flügel, auch ohne Flügelspitzen, Rücken, Hälse, Rücken mit Hälsen, Sterze oder Flügelspitzen, Brüste oder Schenkel und Teile davon)";
02071391;"Lebern von Hühnern ""Hausgeflügel"", genießbar, frisch oder gekühlt (ausg. von Trut- und Perlhühnern)";
02071399;"Schlachtnebenerzeugnisse von Hühnern ""Hausgeflügel"", genießbar, frisch oder gekühlt (ausg. von Trut- und Perlhühnern sowie Lebern)";
02071410;"Teile von Hühnern ""Hausgeflügel"", entbeint, gefroren (ausg. von Trut- und Perlhühnern)";
02071420;"Hälften oder Viertel von Hühnern ""Hausgeflügel"", gefroren (ausg. von Trut- und Perlhühnern)";
02071430;"Flügel, ganz, auch ohne Flügelspitzen, von Hühnern ""Hausgeflügel"", gefroren (ausg. von Trut- und Perlhühnern)";
02071440;"Rücken, Hälse, Rücken mit Hälsen, Sterze oder Flügelspitzen, von Hühnern ""Hausgeflügel"", gefroren (ausg. von Trut- und Perlhühnern)";
02071450;"Brüste und Teile davon, unentbeint, von Hühnern ""Hausgeflügel"", gefroren (ausg. von Trut- und Perlhühnern)";
02071460;"Schenkel und Teile davon, unentbeint, von Hühnern ""Hausgeflügel"", gefroren (ausg. von Trut- und Perlhühnern)";
02071470;"Teile von Hühnern ""Hausgeflügel"", unentbeint, gefroren (ausg. von Trut- und Perlhühnern sowie Hälften oder Viertel, ganze Flügel, auch ohne Flügelspitzen, Rücken, Hälse, Rücken mit Hälsen, Sterze oder Flügelspitzen, Brüste oder Schenkel und Teile davon)";
02071491;"Lebern von Hühnern ""Hausgeflügel"", genießbar, gefroren (ausg. von Trut- und Perlhühnern)";
02071499;"Schlachtnebenerzeugnisse von Hühnern ""Hausgeflügel"", genießbar, gefroren (ausg. von Trut- und Perlhühnern sowie Lebern)";
02072410;"Truthühner ""Hausgeflügel"", gerupft, ausgenommen, ohne Kopf und Ständer, mit Hals, Herz, Leber und Muskelmagen, genannt ""Truthühner 80 v.H."", frisch oder gekühlt";
02072490;"Truthühner ""Hausgeflügel"", gerupft, ausgenommen, ohne Kopf und Ständer, ohne Hals, Herz, Leber und Muskelmagen, genannt ""Truthühner 73 v.H."", frisch oder gekühlt sowie andere Angebotsformen von Truthühnern, unzerteilt, frisch oder gekühlt (ausg. sog. ""Truthühner 80 v.H."")";
02072510;"Truthühner ""Hausgeflügel"", gerupft, ausgenommen, ohne Kopf und Ständer, mit Hals, Herz, Leber und Muskelmagen, genannt ""Truthühner 80 v.H."", gefroren";
02072590;"Truthühner ""Hausgeflügel"", gerupft, ausgenommen, ohne Kopf und Ständer, ohne Hals, Herz, Leber und Muskelmagen, genannt ""Truthühner 73 v.H."", gefroren sowie andere Angebotsformen von Truthühnern, unzerteilt, gefroren (ausg. sog. ""Truthühner 80 v.H."")";
02072610;"Teile von Truthühnern ""Hausgeflügel"", entbeint, frisch oder gekühlt";
02072620;"Hälften oder Viertel von Truthühnern ""Hausgeflügel"", frisch oder gekühlt";
02072630;"Flügel, ganz, auch ohne Flügelspitzen, von Truthühnern ""Hausgeflügel"", frisch oder gekühlt";
02072640;"Rücken, Hälse, Rücken mit Hälsen, Sterze oder Flügelspitzen, von Truthühnern ""Hausgeflügel"", frisch oder gekühlt";
02072650;"Brüste und Teile davon, unentbeint, von Truthühnern ""Hausgeflügel"", frisch oder gekühlt";
02072660;"Unterschenkel und Teile davon, unentbeint, von Truthühnern ""Hausgeflügel"", frisch oder gekühlt";
02072670;"Schenkel und Teile davon, unentbeint, von Truthühnern ""Hausgeflügel"", frisch oder gekühlt (ausg. Unterschenkel)";
02072680;"Teile von Truthühnern ""Hausgeflügel"", unentbeint, frisch oder gekühlt (ausg. Hälften oder Viertel, ganze Flügel, auch ohne Flügelspitzen, Rücken, Hälse, Rücken mit Hälsen, Sterze oder Flügelspitzen, Brüste oder Schenkel und Teile davon)";
02072691;"Lebern von Truthühnern ""Hausgeflügel"", genießbar, frisch oder gekühlt";
02072699;"Schlachtnebenerzeugnisse von Truthühnern ""Hausgeflügel"", genießbar, frisch oder gekühlt (ausg. Lebern)";
02072710;"Teile von Truthühnern ""Hausgeflügel"", entbeint, gefroren";
02072720;"Hälften oder Viertel von Truthühnern ""Hausgeflügel"", gefroren";
02072730;"Flügel, ganz, auch ohne Flügelspitzen, von Truthühnern ""Hausgeflügel"", gefroren";
02072740;"Rücken, Hälse, Rücken mit Hälsen, Sterze oder Flügelspitzen, von Truthühnern ""Hausgeflügel"", gefroren";
02072750;"Brüste und Teile davon, unentbeint, von Truthühnern ""Hausgeflügel"", gefroren";
02072760;"Unterschenkel und Teile davon, unentbeint, von Truthühnern ""Hausgeflügel"", gefroren";
02072770;"Oberschenkel und Teile davon, unentbeint, von Truthühnern ""Hausgeflügel"", gefroren";
02072780;"Teile von Truthühnern ""Hausgeflügel"", unentbeint, gefroren (ausg. Hälften oder Viertel, ganze Flügel, auch ohne Flügelspitzen, Rücken, Hälse, Rücken mit Hälsen, Sterze oder Flügelspitzen, Brüste oder Schenkel und Teile davon)";
02072791;"Lebern von Truthühnern ""Hausgeflügel"", genießbar, gefroren";
02072799;"Schlachtnebenerzeugnisse von Truthühnern ""Hausgeflügel"", genießbar, gefroren (ausg. Lebern)";
02074120;"Enten ""Hausgeflügel"", unzerteilt, gerupft, ausgeblutet, geschlossen oder entdarmt, mit Kopf und Paddeln, ""Enten 85 v.H."", frisch oder gekühlt";
02074130;"Enten ""Hausgeflügel"", unzerteilt, gerupft, ausgenommen, ohne Kopf und Paddeln, mit Hals, Herz, Leber und Muskelmagen, ""Enten 70 v.H."", frisch oder gekühlt";
02074180;"Enten ""Hausgeflügel"", unzerteilt, gerupft, ausgenommen, ohne Kopf und Paddeln, ohne Hals, Herz, Leber und Muskelmagen, ""Enten 63 v.H."", frisch oder gekühlt; andere Angebotsformen";
02074230;"Enten ""Hausgeflügel"", unzerteilt, gerupft, ausgenommen, ohne Kopf und Paddeln, mit Hals, Herz, Leber und Muskelmagen, ""Enten 70 v.H."", gefroren";
02074280;"Enten ""Hausgeflügel"", unzerteilt, gerupft, ausgenommen, ohne Kopf und Paddeln, ohne Hals, Herz, Leber und Muskelmagen, ""Enten 63 v.H."", gefroren; andere Angebotsformen";
02074300;"Fettlebern von Enten ""Hausgeflügel"", frisch oder gekühlt";
02074410;"Teile von Enten ""Hausgeflügel"", entbeint, frisch oder gekühlt";
02074421;"Hälften oder Viertel von Enten ""Hausgeflügel"", frisch oder gekühlt";
02074431;"Flügel, ganz, von Enten ""Hausgeflügel"", frisch oder gekühlt";
02074441;"Rücken, Hälse, Rücken mit Hälsen, Sterze oder Flügelspitzen von Enten ""Hausgeflügel"", frisch oder gekühlt";
02074451;"Brüste und Teile davon, von Enten ""Hausgeflügel"", unentbeint, frisch oder gekühlt";
02074461;"Schenkel und Teile davon, von Enten ""Hausgeflügel"", unentbeint, frisch oder gekühlt";
02074471;"Rümpfe von Enten ""Hausgeflügel"", unentbeint, frisch oder gekühlt";
02074481;"Teile von Enten ""Hausgeflügel"", unentbeint, frisch oder gekühlt, a.n.g.";
02074491;"Lebern von Enten ""Hausgeflügel"", frisch oder gekühlt (ausg. Fettlebern)";
02074499;"Schlachtnebenerzeugnisse von Enten ""Hausgeflügel"", genießbar, frisch oder gekühlt (ausg. Lebern)";
02074510;"Teile von Enten ""Hausgeflügel"", entbeint, gefroren";
02074521;"Hälften oder Viertel von Enten ""Hausgeflügel"", gefroren";
02074531;"Flügel, ganz, von Enten ""Hausgeflügel"", gefroren";
02074541;"Rücken, Hälse, Rücken mit Hälsen, Sterze oder Flügelspitzen, von Enten ""Hausgeflügel"", gefroren";
02074551;"Brüste und Teile davon, von Enten ""Hausgeflügel"", unentbeint, gefroren";
02074561;"Schenkel und Teile davon, von Enten ""Hausgeflügel"", unentbeint, gefroren";
02074571;"Rümpfe von Enten ""Hausgeflügel"", unentbeint, gefroren";
02074581;"Teile von Enten ""Hausgeflügel"", unentbeint, gefroren, a.n.g.";
